# Preg,AbortRes,SireBull,LACT,Ev#L,#Ev,Date,EvGap,Tech,Pen,bred.sexed,BredReas,DIM@E,AnId,FarmLoc,AnOwner,BRD,Age(da),Other2ID,Other5ID,ConceptRate,BredUnk,EvSireBreed,EvSireStudCd,evWeek,Age1BLT,Total
0,0,151AN1692,2,1,1,05/05/2022,,Martin Medrano,2,1,Double Ovsynch 2PgF,79,5146718,Red Rock Dairy,Red Rock Dairy,Holstein,1080,345,,0,FALSE,AN,151,01/05/2022,384,total
0,0,551HO4355,1,1,1,05/05/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,76,6374498,Red Rock Dairy,Red Rock Dairy,Holstein,743,234,,0,FALSE,HO,551,01/05/2022,397,total
1,0,551HO4355,1,1,1,05/05/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,76,6416680,Red Rock Dairy,Red Rock Dairy,Holstein,737,126,,100,FALSE,HO,551,01/05/2022,737,total
0,0,151AN1692,5,1,1,05/05/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,79,3154125,Red Rock Dairy,Red Rock Dairy,Holstein,2116,,,0,FALSE,AN,151,01/05/2022,340,total
0,0,151AN1692,3,1,1,05/05/2022,,Noe Gonzalez,10,1,Double Ovsynch 2PgF,79,3159985,Red Rock Dairy,Red Rock Dairy,Holstein,1422,,2,0,FALSE,AN,151,01/05/2022,383,total
0,0,151AN1692,6,1,1,05/05/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,79,3151901,Red Rock Dairy,Red Rock Dairy,Holstein,3013,,,0,FALSE,AN,151,01/05/2022,790,total
1,0,551HO4425,0,1,1,22/03/2022,,Noe Gonzalez,14,1,Chalk,,8504482,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,100,FALSE,HO,551,20/03/2022,386,total
1,0,551h0o4429,0,1,1,22/03/2022,,Noe Gonzalez,14,0,Chalk,,8494240,Red Rock Dairy,Red Rock Dairy,Holstein,388,,,100,FALSE,,,20/03/2022,388,total
1,0,551h0o4429,0,1,1,22/03/2022,,Noe Gonzalez,14,0,Chalk,,8397422,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,100,FALSE,,,20/03/2022,385,total
1,1,551h0o4429,0,1,1,22/03/2022,,Noe Gonzalez,14,0,Chalk,,8397339,Red Rock Dairy,Red Rock Dairy,Holstein,385,666,,100,FALSE,,,20/03/2022,385,total
1,0,551h0o4429,0,1,1,22/03/2022,,Noe Gonzalez,14,0,Chalk,,8397411,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,100,FALSE,,,20/03/2022,385,total
0,0,151AN1692,5,1,1,05/05/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,78,3155279,Red Rock Dairy,Red Rock Dairy,Holstein,2424,,,0,FALSE,AN,151,01/05/2022,866,total
1,0,551HO4355,1,1,1,05/05/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,75,6334322,Red Rock Dairy,Red Rock Dairy,Holstein,733,234,,100,FALSE,HO,551,01/05/2022,387,total
0,0,551HO4355,1,1,1,05/05/2022,,Martin Medrano,1,1,Double Ovsynch 2PgF,75,6404473,Red Rock Dairy,Red Rock Dairy,Holstein,738,561,,0,FALSE,HO,551,01/05/2022,393,total
0,0,551HO4355,1,1,1,05/05/2022,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,75,6200644,Red Rock Dairy,Red Rock Dairy,Holstein,817,126,,0,FALSE,HO,551,01/05/2022,387,total
0,0,551HO4355,1,1,1,05/05/2022,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,75,5809260,Red Rock Dairy,Red Rock Dairy,Holstein,825,126,,0,FALSE,HO,551,01/05/2022,408,total
0,0,551HO4355,1,1,1,05/05/2022,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,75,6782276,Red Rock Dairy,Red Rock Dairy,Holstein,722,126,,0,FALSE,HO,551,01/05/2022,385,total
0,0,151AN1692,2,1,1,05/05/2022,,Rigo Trejo,2,1,Double Ovsynch 2PgF,78,4952709,Red Rock Dairy,Red Rock Dairy,Holstein,1115,,,0,FALSE,AN,151,01/05/2022,385,total
0,0,151AN1692,3,1,1,05/05/2022,,Rigo Trejo,10,1,Double Ovsynch 2PgF,78,3159767,Red Rock Dairy,Red Rock Dairy,Holstein,1465,,3,0,FALSE,AN,151,01/05/2022,386,total
0,0,151AN1692,2,1,1,05/05/2022,,Rigo Trejo,2,1,Double Ovsynch 2PgF,78,4746341,Red Rock Dairy,Red Rock Dairy,Holstein,1106,123,,0,FALSE,AN,151,01/05/2022,388,total
1,0,151AN1692,2,1,1,05/05/2022,,Rigo Trejo,2,1,Double Ovsynch 2PgF,78,4748970,Red Rock Dairy,Red Rock Dairy,Holstein,1105,561,,100,FALSE,AN,151,01/05/2022,401,total
1,0,551h0o4429,0,1,1,23/03/2022,,Noe Gonzalez,14,0,Chalk,,8413409,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,100,FALSE,,,20/03/2022,386,total
0,0,551h0o4429,0,1,1,23/03/2022,,Noe Gonzalez,14,0,Chalk,,8543748,Red Rock Dairy,Red Rock Dairy,Holstein,406,,,0,FALSE,,,20/03/2022,406,total
1,0,551h0o4429,0,1,1,23/03/2022,,Noe Gonzalez,14,0,Chalk,,8490235,Red Rock Dairy,Red Rock Dairy,Holstein,391,666,,100,FALSE,,,20/03/2022,391,total
1,0,551HO4425,0,1,1,23/03/2022,,Noe Gonzalez,14,1,Chalk,,8413329,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,100,FALSE,HO,551,20/03/2022,385,total
1,0,551h0o4429,0,1,1,24/03/2022,,Noe Gonzalez,14,0,Chalk,,8504481,Red Rock Dairy,Red Rock Dairy,Holstein,388,,,100,FALSE,,,20/03/2022,388,total
1,1,551h0o4429,0,1,1,24/03/2022,,Noe Gonzalez,14,0,Chalk,,8230734,Red Rock Dairy,Red Rock Dairy,Holstein,433,,,100,FALSE,,,20/03/2022,433,total
1,0,551h0o4429,0,1,1,25/03/2022,,Rigo Trejo,14,0,Chalk,,8251501,Red Rock Dairy,Red Rock Dairy,Holstein,429,,,100,FALSE,,,20/03/2022,429,total
0,0,551AN1609,0,1,1,25/03/2022,,Rigo Trejo,14,1,Chalk,,8475463,Red Rock Dairy,Red Rock Dairy,Holstein,395,,,0,FALSE,AN,551,20/03/2022,395,total
0,0,551h0o4429,0,1,1,25/03/2022,,Rigo Trejo,14,0,Chalk,,8458394,Red Rock Dairy,Red Rock Dairy,Holstein,397,,,0,FALSE,,,20/03/2022,397,total
0,0,551h0o4355,0,1,1,27/03/2022,,Rigo Trejo,14,0,Chalk,,8486486,Red Rock Dairy,Red Rock Dairy,Holstein,396,,,0,FALSE,,,27/03/2022,396,total
0,0,551h0o4355,0,1,1,27/03/2022,,Rigo Trejo,14,0,Chalk,,8443076,Red Rock Dairy,Red Rock Dairy,Holstein,388,666,,0,FALSE,,,27/03/2022,388,total
0,0,551h0o4355,0,1,1,27/03/2022,,Rigo Trejo,14,0,Chalk,,8859360,Red Rock Dairy,Red Rock Dairy,Holstein,385,666,,0,FALSE,,,27/03/2022,385,total
0,0,551h0o4355,0,1,1,27/03/2022,,Rigo Trejo,14,0,Chalk,,8881578,Red Rock Dairy,Red Rock Dairy,Holstein,384,,,0,FALSE,,,27/03/2022,384,total
0,0,551h0o4355,0,1,1,27/03/2022,,Rigo Trejo,14,0,Chalk,,8859329,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,0,FALSE,,,27/03/2022,385,total
1,0,551h0o4355,0,1,1,28/03/2022,,Rigo Trejo,14,0,Chalk,,8859280,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,100,FALSE,,,27/03/2022,386,total
1,0,551h0o4355,0,1,1,28/03/2022,,Rigo Trejo,14,0,Chalk,,8441530,Red Rock Dairy,Red Rock Dairy,Holstein,389,666,,100,FALSE,,,27/03/2022,389,total
1,0,551h0o4355,0,1,1,28/03/2022,,Rigo Trejo,14,0,Chalk,,8859233,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,100,FALSE,,,27/03/2022,385,total
1,0,551AN1609,0,1,1,28/03/2022,,Rigo Trejo,14,1,Chalk,,8443074,Red Rock Dairy,Red Rock Dairy,Holstein,389,666,,100,FALSE,AN,551,27/03/2022,389,total
0,0,551h0o4355,0,1,1,28/03/2022,,Rigo Trejo,14,0,Chalk,,8475500,Red Rock Dairy,Red Rock Dairy,Holstein,399,,,0,FALSE,,,27/03/2022,399,total
0,0,551h0o4355,0,1,1,28/03/2022,,Rigo Trejo,14,0,Chalk,,8536546,Red Rock Dairy,Red Rock Dairy,Holstein,412,,,0,FALSE,,,27/03/2022,412,total
1,0,551h0o4355,0,1,1,28/03/2022,,Rigo Trejo,14,0,Chalk,,8899169,Red Rock Dairy,Red Rock Dairy,Holstein,383,,,100,FALSE,,,27/03/2022,383,total
0,0,551AN1609,0,1,1,28/03/2022,,Rigo Trejo,14,1,Chalk,,8450464,Red Rock Dairy,Red Rock Dairy,Holstein,388,666,,0,FALSE,AN,551,27/03/2022,388,total
1,0,551h0o4355,0,1,1,28/03/2022,,Rigo Trejo,14,0,Chalk,,8450475,Red Rock Dairy,Red Rock Dairy,Holstein,387,,,100,FALSE,,,27/03/2022,387,total
1,0,551h0o4355,0,1,1,28/03/2022,,Rigo Trejo,14,0,Chalk,,8883069,Red Rock Dairy,Red Rock Dairy,Holstein,383,,,100,FALSE,,,27/03/2022,383,total
0,0,551AN1609,0,1,1,28/03/2022,,Rigo Trejo,14,1,Chalk,,8450479,Red Rock Dairy,Red Rock Dairy,Holstein,388,666,,0,FALSE,AN,551,27/03/2022,388,total
1,0,551AN1609,0,1,1,28/03/2022,,Rigo Trejo,14,1,Chalk,,8570699,Red Rock Dairy,Red Rock Dairy,Holstein,403,666,,100,FALSE,AN,551,27/03/2022,403,total
0,0,551h0o4355,0,1,1,28/03/2022,,Rigo Trejo,14,0,Chalk,,8584993,Red Rock Dairy,Red Rock Dairy,Holstein,401,,,0,FALSE,,,27/03/2022,401,total
0,0,551h0o4355,0,1,1,28/03/2022,,Rigo Trejo,14,0,Chalk,,8452954,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,0,FALSE,,,27/03/2022,386,total
1,0,551h0o4355,0,1,1,28/03/2022,,Rigo Trejo,14,0,Chalk,,8452955,Red Rock Dairy,Red Rock Dairy,Holstein,386,666,,100,FALSE,,,27/03/2022,386,total
1,0,551HO4425,0,1,1,29/03/2022,,Noe Gonzalez,14,1,Chalk,,8862886,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,100,FALSE,HO,551,27/03/2022,386,total
1,0,551h0o4429,0,1,1,29/03/2022,,Noe Gonzalez,14,0,Chalk,,8443099,Red Rock Dairy,Red Rock Dairy,Holstein,389,,,100,FALSE,,,27/03/2022,389,total
1,0,551HO4425,0,1,1,29/03/2022,,Noe Gonzalez,14,1,Chalk,,8452957,Red Rock Dairy,Red Rock Dairy,Holstein,387,,,100,FALSE,HO,551,27/03/2022,387,total
1,0,551HO4425,0,1,1,29/03/2022,,Noe Gonzalez,14,1,Chalk,,8450476,Red Rock Dairy,Red Rock Dairy,Holstein,388,,,100,FALSE,HO,551,27/03/2022,388,total
1,0,551h0o4429,0,1,1,01/04/2022,,Noe Gonzalez,14,0,Chalk,,8504495,Red Rock Dairy,Red Rock Dairy,Holstein,396,,,100,FALSE,,,27/03/2022,396,total
0,0,551HO4425,0,1,1,01/04/2022,,Noe Gonzalez,15,1,Chalk,,8905169,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,0,FALSE,HO,551,27/03/2022,385,total
1,0,551h0o4355,0,1,1,02/04/2022,,Rigo Trejo,14,0,Chalk,,8903369,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,100,FALSE,,,27/03/2022,386,total
0,0,551AN1609,0,1,1,03/04/2022,,Noe Gonzalez,14,1,Chalk,,8582403,Red Rock Dairy,Red Rock Dairy,Holstein,407,666,,0,FALSE,AN,551,03/04/2022,407,total
0,0,551h0o4429,0,1,1,03/04/2022,,Noe Gonzalez,14,0,Chalk,,8582406,Red Rock Dairy,Red Rock Dairy,Holstein,407,,,0,FALSE,,,03/04/2022,407,total
0,0,551h0o4429,0,1,1,03/04/2022,,Martin Medrano,14,0,Chalk,,8397332,Red Rock Dairy,Red Rock Dairy,Holstein,398,,,0,FALSE,,,03/04/2022,398,total
1,0,551h0o4429,0,1,1,03/04/2022,,Martin Medrano,14,0,Chalk,,8907526,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,100,FALSE,,,03/04/2022,385,total
1,0,551h0o4429,0,1,1,03/04/2022,,Noe Gonzalez,14,0,Chalk,,8397500,Red Rock Dairy,Red Rock Dairy,Holstein,398,,,100,FALSE,,,03/04/2022,398,total
1,0,551h0o4355,0,1,1,03/04/2022,,Noe Gonzalez,15,0,Chalk,,8803098,Red Rock Dairy,Red Rock Dairy,Holstein,382,,,100,FALSE,,,03/04/2022,382,total
0,0,551h0o4429,0,1,1,03/04/2022,,Martin Medrano,14,0,Chalk,,8494253,Red Rock Dairy,Red Rock Dairy,Holstein,400,,,0,FALSE,,,03/04/2022,400,total
1,0,551h0o4429,0,1,1,03/04/2022,,Martin Medrano,14,0,Chalk,,8899178,Red Rock Dairy,Red Rock Dairy,Holstein,388,,,100,FALSE,,,03/04/2022,388,total
0,0,551h0o4429,0,1,1,03/04/2022,,Martin Medrano,14,0,Chalk,,8475510,Red Rock Dairy,Red Rock Dairy,Holstein,405,,,0,FALSE,,,03/04/2022,405,total
0,0,551HO4429,0,1,1,04/04/2022,,Noe Gonzalez,14,1,,,8494249,Red Rock Dairy,Red Rock Dairy,Holstein,400,,,0,FALSE,HO,551,03/04/2022,400,total
1,0,551HO4425,0,1,1,04/04/2022,,Martin Medrano,14,1,,,8490187,Red Rock Dairy,Red Rock Dairy,Holstein,402,,,100,FALSE,HO,551,03/04/2022,402,total
1,0,551HO4425,0,1,1,04/04/2022,,Noe Gonzalez,14,1,,,8904996,Red Rock Dairy,Red Rock Dairy,Holstein,388,,,100,FALSE,HO,551,03/04/2022,388,total
1,0,551HO4425,0,1,1,04/04/2022,,Noe Gonzalez,14,1,,,8796792,Red Rock Dairy,Red Rock Dairy,Holstein,383,,,100,FALSE,HO,551,03/04/2022,383,total
1,0,551HO4425,0,1,1,04/04/2022,,Martin Medrano,14,1,,,8903407,Red Rock Dairy,Red Rock Dairy,Holstein,389,666,,100,FALSE,HO,551,03/04/2022,389,total
0,0,551HO4429,0,1,1,04/04/2022,,Noe Gonzalez,14,1,,,8792570,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,0,FALSE,HO,551,03/04/2022,385,total
1,0,551HO4425,0,1,1,04/04/2022,,Martin Medrano,14,1,,,8438151,Red Rock Dairy,Red Rock Dairy,Holstein,397,,,100,FALSE,HO,551,03/04/2022,397,total
0,0,551HO4429,0,1,1,04/04/2022,,Noe Gonzalez,14,1,,,8903414,Red Rock Dairy,Red Rock Dairy,Holstein,389,,,0,FALSE,HO,551,03/04/2022,389,total
0,0,551HO4425,0,1,1,04/04/2022,,Martin Medrano,14,1,,,8803185,Red Rock Dairy,Red Rock Dairy,Holstein,383,,,0,FALSE,HO,551,03/04/2022,383,total
0,0,551HO4429,0,1,1,04/04/2022,,Noe Gonzalez,14,1,,,8899198,Red Rock Dairy,Red Rock Dairy,Holstein,389,,,0,FALSE,HO,551,03/04/2022,389,total
0,0,551h0o4429,0,1,1,05/04/2022,,Noe Gonzalez,15,0,Chalk,,8796785,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,0,FALSE,,,03/04/2022,385,total
0,0,551AN1609,0,1,1,05/04/2022,,Noe Gonzalez,15,1,Chalk,,8792516,Red Rock Dairy,Red Rock Dairy,Holstein,385,666,,0,FALSE,AN,551,03/04/2022,385,total
1,0,551HO4425,0,1,1,05/04/2022,,Martin Medrano,14,1,Chalk,,8907531,Red Rock Dairy,Red Rock Dairy,Holstein,387,,,100,FALSE,HO,551,03/04/2022,387,total
1,0,551HO4425,0,1,1,05/04/2022,,Martin Medrano,14,1,Chalk,,10189534,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,100,FALSE,HO,551,03/04/2022,386,total
1,0,551HO4425,0,1,1,05/04/2022,,Noe Gonzalez,15,1,Chalk,,10176710,Red Rock Dairy,Red Rock Dairy,Holstein,389,666,,100,FALSE,HO,551,03/04/2022,389,total
1,0,551AN1609,0,1,1,05/04/2022,,Noe Gonzalez,15,1,Chalk,,8792465,Red Rock Dairy,Red Rock Dairy,Holstein,386,666,,100,FALSE,AN,551,03/04/2022,386,total
0,0,551h0o4429,0,1,1,05/04/2022,,Martin Medrano,14,0,Chalk,,8568559,Red Rock Dairy,Red Rock Dairy,Holstein,412,,,0,FALSE,,,03/04/2022,412,total
1,0,551h0o4429,0,1,1,05/04/2022,,Martin Medrano,14,0,Chalk,,8582401,Red Rock Dairy,Red Rock Dairy,Holstein,409,,,100,FALSE,,,03/04/2022,409,total
1,1,551AN1609,0,1,1,05/04/2022,,Noe Gonzalez,14,1,Chalk,,8903381,Red Rock Dairy,Red Rock Dairy,Holstein,389,666,,100,FALSE,AN,551,03/04/2022,389,total
1,0,551h0o4429,0,1,1,05/04/2022,,Noe Gonzalez,14,0,Chalk,,8494254,Red Rock Dairy,Red Rock Dairy,Holstein,402,,,100,FALSE,,,03/04/2022,402,total
1,0,551HO4425,0,1,1,05/04/2022,,Martin Medrano,14,1,Chalk,,8899197,Red Rock Dairy,Red Rock Dairy,Holstein,390,,,100,FALSE,HO,551,03/04/2022,390,total
1,0,551h0o4429,0,1,1,05/04/2022,,Martin Medrano,14,0,Chalk,,8863640,Red Rock Dairy,Red Rock Dairy,Holstein,400,,,100,FALSE,,,03/04/2022,400,total
1,0,551HO4425,0,1,1,06/04/2022,,Noe Gonzalez,14,1,Chalk,,10187547,Red Rock Dairy,Red Rock Dairy,Holstein,388,,,100,FALSE,HO,551,03/04/2022,388,total
1,0,551h0o4429,0,1,1,06/04/2022,,Noe Gonzalez,14,0,Chalk,,8904995,Red Rock Dairy,Red Rock Dairy,Holstein,390,,,100,FALSE,,,03/04/2022,390,total
0,0,551h0o4429,0,1,1,06/04/2022,,Noe Gonzalez,14,0,Chalk,,8480725,Red Rock Dairy,Red Rock Dairy,Holstein,407,,,0,FALSE,,,03/04/2022,407,total
1,0,551h0o4429,0,1,1,09/04/2022,,Noe Gonzalez,14,0,Chalk,,8819301,Red Rock Dairy,Red Rock Dairy,Holstein,387,,,100,FALSE,,,03/04/2022,387,total
1,0,551h0o4429,0,1,1,09/04/2022,,Noe Gonzalez,14,0,Chalk,,8899186,Red Rock Dairy,Red Rock Dairy,Holstein,394,,,100,FALSE,,,03/04/2022,394,total
1,0,551AN1609,0,1,1,10/04/2022,,Rigo Trejo,14,1,Chalk,,8802464,Red Rock Dairy,Red Rock Dairy,Holstein,388,666,,100,FALSE,AN,551,10/04/2022,388,total
0,0,551h0o4429,0,1,1,10/04/2022,,Rigo Trejo,14,0,Chalk,,8840169,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,0,FALSE,,,10/04/2022,385,total
0,0,551h0o4429,0,1,1,10/04/2022,,Rigo Trejo,14,0,Chalk,,8441529,Red Rock Dairy,Red Rock Dairy,Holstein,402,,,0,FALSE,,,10/04/2022,402,total
1,0,551HO4355,1,1,1,05/05/2022,,Martin Medrano,1,1,Double Ovsynch 2PgF,105,6474064,Red Rock Dairy,Red Rock Dairy,Holstein,758,561,,100,FALSE,HO,551,01/05/2022,384,total
0,0,551HO4355,1,1,1,05/05/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,106,6453867,Red Rock Dairy,Red Rock Dairy,Holstein,768,246,,0,FALSE,HO,551,01/05/2022,388,total
1,0,551HO4425,0,1,1,11/04/2022,,Noe Gonzalez,14,1,Chalk,,8845335,Red Rock Dairy,Red Rock Dairy,Holstein,384,,,100,FALSE,HO,551,10/04/2022,384,total
1,0,551HO4425,0,1,1,11/04/2022,,Rigo Trejo,14,1,Chalk,,8718999,Red Rock Dairy,Red Rock Dairy,Holstein,384,,,100,FALSE,HO,551,10/04/2022,384,total
1,0,551h0o4429,0,1,1,11/04/2022,,Rigo Trejo,14,0,Chalk,,8719078,Red Rock Dairy,Red Rock Dairy,Holstein,383,,,100,FALSE,,,10/04/2022,383,total
0,0,551h0o4429,0,1,1,11/04/2022,,Noe Gonzalez,14,0,Chalk,,8826209,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,0,FALSE,,,10/04/2022,386,total
0,0,551HO4425,0,1,1,11/04/2022,,Rigo Trejo,14,1,Chalk,,8840176,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,0,FALSE,HO,551,10/04/2022,385,total
1,0,551HO4425,0,1,1,11/04/2022,,Rigo Trejo,14,1,Chalk,,8819224,Red Rock Dairy,Red Rock Dairy,Holstein,389,,,100,FALSE,HO,551,10/04/2022,389,total
1,0,551h0o4429,0,1,1,11/04/2022,,Noe Gonzalez,14,0,Chalk,,8840177,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,100,FALSE,,,10/04/2022,385,total
0,0,551h0o4429,0,1,1,11/04/2022,,Noe Gonzalez,14,0,Chalk,,8845315,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,0,FALSE,,,10/04/2022,385,total
1,0,551HO4425,0,1,1,11/04/2022,,Noe Gonzalez,14,1,Chalk,,8826213,Red Rock Dairy,Red Rock Dairy,Holstein,387,,,100,FALSE,HO,551,10/04/2022,387,total
1,0,551HO4425,0,1,1,12/04/2022,,Noe Gonzalez,14,1,Chalk,,8819230,Red Rock Dairy,Red Rock Dairy,Holstein,390,,,100,FALSE,HO,551,10/04/2022,390,total
1,0,551h0o4429,0,1,1,12/04/2022,,Noe Gonzalez,14,0,Chalk,,8845312,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,100,FALSE,,,10/04/2022,386,total
0,0,551h0o4429,0,1,1,12/04/2022,,Noe Gonzalez,14,0,Chalk,,8859358,Red Rock Dairy,Red Rock Dairy,Holstein,400,,,0,FALSE,,,10/04/2022,400,total
0,0,551h0o4429,0,1,1,13/04/2022,,Noe Gonzalez,14,0,Chalk,,8796741,Red Rock Dairy,Red Rock Dairy,Holstein,392,,,0,FALSE,,,10/04/2022,392,total
1,0,551h0o4429,0,1,1,13/04/2022,,Noe Gonzalez,14,0,Chalk,,8480712,Red Rock Dairy,Red Rock Dairy,Holstein,414,,,100,FALSE,,,10/04/2022,414,total
1,0,551HO4425,0,1,1,16/04/2022,,Noe Gonzalez,14,1,Chalk,,8755304,Red Rock Dairy,Red Rock Dairy,Holstein,383,,,100,FALSE,HO,551,10/04/2022,383,total
0,0,551h0o4429,0,1,1,17/04/2022,,Rigo Trejo,14,0,Chalk,,8755305,Red Rock Dairy,Red Rock Dairy,Holstein,384,,,0,FALSE,,,17/04/2022,384,total
1,0,551h0o4429,0,1,1,17/04/2022,,Rigo Trejo,14,0,Chalk,,8755312,Red Rock Dairy,Red Rock Dairy,Holstein,383,,,100,FALSE,,,17/04/2022,383,total
0,0,551h0o4429,0,1,1,17/04/2022,,Rigo Trejo,14,0,Chalk,,8729125,Red Rock Dairy,Red Rock Dairy,Holstein,387,,,0,FALSE,,,17/04/2022,387,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8729127,Red Rock Dairy,Red Rock Dairy,Holstein,388,,,100,FALSE,HO,551,17/04/2022,388,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,15,1,Chalk,,8760949,Red Rock Dairy,Red Rock Dairy,Holstein,383,,,100,FALSE,HO,551,17/04/2022,383,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8728480,Red Rock Dairy,Red Rock Dairy,Holstein,389,,,100,FALSE,HO,551,17/04/2022,389,total
0,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8732110,Red Rock Dairy,Red Rock Dairy,Holstein,387,,,0,FALSE,HO,551,17/04/2022,387,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8796797,Red Rock Dairy,Red Rock Dairy,Holstein,398,,,100,FALSE,HO,551,17/04/2022,398,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8775053,Red Rock Dairy,Red Rock Dairy,Holstein,384,,,100,FALSE,HO,551,17/04/2022,384,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8741642,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,100,FALSE,HO,551,17/04/2022,386,total
0,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8728457,Red Rock Dairy,Red Rock Dairy,Holstein,389,,,0,FALSE,HO,551,17/04/2022,389,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8732115,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,100,FALSE,HO,551,17/04/2022,386,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8741732,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,100,FALSE,HO,551,17/04/2022,385,total
0,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8755306,Red Rock Dairy,Red Rock Dairy,Holstein,385,,,0,FALSE,HO,551,17/04/2022,385,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8741639,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,100,FALSE,HO,551,17/04/2022,386,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8792562,Red Rock Dairy,Red Rock Dairy,Holstein,399,,,100,FALSE,HO,551,17/04/2022,399,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8741681,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,100,FALSE,HO,551,17/04/2022,386,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8725509,Red Rock Dairy,Red Rock Dairy,Holstein,389,666,,100,FALSE,HO,551,17/04/2022,389,total
0,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8732113,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,0,FALSE,HO,551,17/04/2022,386,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8732109,Red Rock Dairy,Red Rock Dairy,Holstein,387,,,100,FALSE,HO,551,17/04/2022,387,total
0,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8732114,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,0,FALSE,HO,551,17/04/2022,386,total
0,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8732108,Red Rock Dairy,Red Rock Dairy,Holstein,387,,,0,FALSE,HO,551,17/04/2022,387,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8732107,Red Rock Dairy,Red Rock Dairy,Holstein,387,,,100,FALSE,HO,551,17/04/2022,387,total
0,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8725518,Red Rock Dairy,Red Rock Dairy,Holstein,389,,,0,FALSE,HO,551,17/04/2022,389,total
1,0,551HO4425,0,1,1,18/04/2022,,Rigo Trejo,14,1,Chalk,,8741665,Red Rock Dairy,Red Rock Dairy,Holstein,386,,,100,FALSE,HO,551,17/04/2022,386,total
